"No.","Time","Source","Destination","Protocol","Length","Info","Source port","Destination port"
"698","18.591546","192.168.100.103","192.168.100.101","TCP","60","44276  >  56737 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","56737"
"699","18.591658","192.168.100.103","192.168.100.101","TCP","60","44276  >  5961 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","5961"
"700","18.591829","192.168.100.103","192.168.100.101","TCP","60","44276  >  1122 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","1122"
"701","18.595149","192.168.100.103","192.168.100.101","TCP","60","44276  >  49 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","49"
"702","18.598239","192.168.100.103","192.168.100.101","TCP","60","44276  >  2038 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","2038"
"703","18.598338","192.168.100.103","192.168.100.101","TCP","60","44276  >  44443 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","44443"
"704","18.598493","192.168.100.103","192.168.100.101","TCP","60","44276  >  3551 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","3551"
"705","18.598633","192.168.100.103","192.168.100.101","TCP","60","44276  >  6004 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","6004"
"706","18.598638","192.168.100.103","192.168.100.101","TCP","60","44276  >  1086 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","1086"
"707","18.598839","192.168.100.103","192.168.100.101","TCP","60","44276  >  4449 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","4449"
"708","18.598845","192.168.100.103","192.168.100.101","TCP","60","44276  >  1174 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","1174"
"709","18.600024","43.139.96.21","1.39.51.47","IPv4","44","IPv6 hop-by-hop options[Malformed Packet]","",""
"710","18.602279","192.168.100.103","192.168.100.101","TCP","60","44276  >  1074 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","1074"
"711","18.602287","192.168.100.103","192.168.100.101","TCP","60","44276  >  1076 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","1076"
"712","18.602518","192.168.100.103","192.168.100.101","TCP","60","44276  >  5405 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","5405"
"713","18.602525","192.168.100.103","192.168.100.101","TCP","60","44276  >  5922 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","5922"
"714","18.640015","109.147.8.232","1.101.136.145","IPv4","44","IPv6 hop-by-hop options[Malformed Packet]","",""
"715","18.675594","192.168.100.103","192.168.100.101","TCP","60","44277  >  3325 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","3325"
"716","18.675604","192.168.100.103","192.168.100.101","TCP","60","44277  >  2111 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","2111"
"717","18.679995","99.158.44.181","1.45.99.101","IPv4","44","IPv6 hop-by-hop options[Malformed Packet]","",""
"718","18.681379","192.168.100.103","192.168.100.101","TCP","60","44277  >  1311 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","1311"
"719","18.681384","192.168.100.103","192.168.100.101","TCP","60","44277  >  2920 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","2920"
"720","18.685070","192.168.100.103","192.168.100.101","TCP","60","44277  >  9502 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","9502"
"721","18.685081","192.168.100.103","192.168.100.101","TCP","60","44277  >  2710 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","2710"
"722","18.688238","192.168.100.103","192.168.100.101","TCP","60","44277  >  2222 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","2222"
"723","18.688247","192.168.100.103","192.168.100.101","TCP","60","44277  >  2048 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","2048"
"724","18.688454","192.168.100.103","192.168.100.101","TCP","60","44277  >  3322 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","3322"
"725","18.688669","192.168.100.103","192.168.100.101","TCP","60","44277  >  903 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","903"
"726","18.688677","192.168.100.103","192.168.100.101","TCP","60","44277  >  1417 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","1417"
"727","18.692162","192.168.100.103","192.168.100.101","TCP","60","44277  >  1434 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","1434"
"728","18.692170","192.168.100.103","192.168.100.101","TCP","60","44277  >  3920 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","3920"
"729","18.694530","192.168.100.103","192.168.100.101","TCP","60","44277  >  49 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","49"
"730","18.694538","192.168.100.103","192.168.100.101","TCP","60","44277  >  1122 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","1122"
"731","18.694781","192.168.100.103","192.168.100.101","TCP","60","44277  >  5961 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","5961"
"732","18.694788","192.168.100.103","192.168.100.101","TCP","60","44277  >  56737 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","56737"
"733","18.695017","192.168.100.103","192.168.100.101","TCP","60","44277  >  683 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","683"
"734","18.695024","192.168.100.103","192.168.100.101","TCP","60","44277  >  7007 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","7007"
"735","18.695201","192.168.100.103","192.168.100.101","TCP","60","44277  >  777 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","777"
"736","18.698008","192.168.100.103","192.168.100.101","TCP","60","44277  >  44443 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","44443"
"737","18.698016","192.168.100.103","192.168.100.101","TCP","60","44277  >  2038 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","2038"
"738","18.700794","192.168.100.103","192.168.100.101","TCP","60","44277  >  1174 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","1174"
"739","18.700801","192.168.100.103","192.168.100.101","TCP","60","44277  >  4449 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","4449"
"740","18.700970","192.168.100.103","192.168.100.101","TCP","60","44277  >  1086 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","1086"
"741","18.700977","192.168.100.103","192.168.100.101","TCP","60","44277  >  6004 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","6004"
"742","18.701179","192.168.100.103","192.168.100.101","TCP","60","44277  >  3551 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","3551"
"743","18.703729","192.168.100.103","192.168.100.101","TCP","60","44277  >  5922 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","5922"
"744","18.703735","192.168.100.103","192.168.100.101","TCP","60","44277  >  5405 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","5405"
"745","18.703740","192.168.100.103","192.168.100.101","TCP","60","44277  >  1076 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","1076"
"746","18.703932","192.168.100.103","192.168.100.101","TCP","60","44277  >  1074 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","1074"
"747","18.720131","99.57.187.81","1.0.75.168","IPv4","44","IPv6 hop-by-hop options[Malformed Packet]","",""
"748","18.760109","47.63.36.135","1.96.185.82","IPv4","44","IPv6 hop-by-hop options[Malformed Packet]","",""
"749","18.776529","192.168.100.103","192.168.100.101","TCP","60","44276  >  999 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","999"
"750","18.776540","192.168.100.103","192.168.100.101","TCP","60","44276  >  50800 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","50800"
"751","18.781410","192.168.100.103","192.168.100.101","TCP","60","44276  >  50300 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","50300"
"752","18.781419","192.168.100.103","192.168.100.101","TCP","60","44276  >  5431 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","5431"
"753","18.786411","192.168.100.103","192.168.100.101","TCP","60","44276  >  7001 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","7001"
"754","18.786415","192.168.100.103","192.168.100.101","TCP","60","44276  >  555 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","555"
"755","18.788653","192.168.100.103","192.168.100.101","TCP","60","44276  >  5102 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","5102"
"756","18.788656","192.168.100.103","192.168.100.101","TCP","60","44276  >  9418 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","9418"
"757","18.788840","192.168.100.103","192.168.100.101","TCP","60","44276  >  43 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","43"
"758","18.788929","192.168.100.103","192.168.100.101","TCP","60","44276  >  31337 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","31337"
"759","18.791435","192.168.100.103","192.168.100.101","TCP","60","44276  >  8500 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","8500"
"760","18.794131","192.168.100.103","192.168.100.101","TCP","60","44276  >  3269 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","3269"
"761","18.794172","192.168.100.103","192.168.100.101","TCP","60","44276  >  5987 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","5987"
"762","18.797067","192.168.100.103","192.168.100.101","TCP","60","44276  >  2144 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","2144"
"763","18.797074","192.168.100.103","192.168.100.101","TCP","60","44276  >  6779 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","6779"
"764","18.797271","192.168.100.103","192.168.100.101","TCP","60","44276  >  7443 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","7443"
"765","18.797276","192.168.100.103","192.168.100.101","TCP","60","44276  >  10001 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","10001"
"766","18.797437","192.168.100.103","192.168.100.101","TCP","60","44276  >  1322 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","1322"
"767","18.797442","192.168.100.103","192.168.100.101","TCP","60","44276  >  4899 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","4899"
"768","18.797653","192.168.100.103","192.168.100.101","TCP","60","44276  >  3000 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","3000"
"769","18.799989","1.108.124.169","1.96.192.70","IPv4","44","IPv6 hop-by-hop options[Malformed Packet]","",""
"770","18.800668","192.168.100.103","192.168.100.101","TCP","60","44276  >  2875 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","2875"
"771","18.800675","192.168.100.103","192.168.100.101","TCP","60","44276  >  1021 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","1021"
"772","18.804456","192.168.100.103","192.168.100.101","TCP","60","44276  >  5560 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","5560"
"773","18.804463","192.168.100.103","192.168.100.101","TCP","60","44276  >  32771 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","32771"
"774","18.804470","192.168.100.103","192.168.100.101","TCP","60","44276  >  106 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","106"
"775","18.804665","192.168.100.103","192.168.100.101","TCP","60","44276  >  1138 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","1138"
"776","18.804672","192.168.100.103","192.168.100.101","TCP","60","44276  >  6543 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","6543"
"777","18.804867","192.168.100.103","192.168.100.101","TCP","60","44276  >  33 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","33"
"778","18.804875","192.168.100.103","192.168.100.101","TCP","60","44276  >  5666 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","5666"
"779","18.805048","192.168.100.103","192.168.100.101","TCP","60","44276  >  9102 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","9102"
"780","18.805221","192.168.100.103","192.168.100.101","TCP","60","44276  >  7 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","7"
"781","18.839987","69.46.28.41","137.182.6.186","IPv4","44","IPv6 hop-by-hop options[Malformed Packet]","",""
"782","18.877693","192.168.100.103","192.168.100.101","TCP","60","44277  >  50800 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","50800"
"783","18.877705","192.168.100.103","192.168.100.101","TCP","60","44277  >  999 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","999"
"784","18.880126","128.11.94.189","1.96.166.199","IPv4","44","IPv6 hop-by-hop options[Malformed Packet]","",""
"785","18.882321","192.168.100.103","192.168.100.101","TCP","60","44277  >  5431 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","5431"
"786","18.882328","192.168.100.103","192.168.100.101","TCP","60","44277  >  50300 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","50300"
"787","18.886449","192.168.100.103","192.168.100.101","TCP","60","44277  >  555 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","555"
"788","18.886457","192.168.100.103","192.168.100.101","TCP","60","44277  >  7001 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","7001"
"789","18.889189","192.168.100.103","192.168.100.101","TCP","60","44277  >  31337 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","31337"
"790","18.889196","192.168.100.103","192.168.100.101","TCP","60","44277  >  43 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","43"
"791","18.889365","192.168.100.103","192.168.100.101","TCP","60","44277  >  9418 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","9418"
"792","18.889373","192.168.100.103","192.168.100.101","TCP","60","44277  >  5102 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","5102"
"793","18.891742","192.168.100.103","192.168.100.101","TCP","60","44277  >  8500 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","8500"
"794","18.895269","192.168.100.103","192.168.100.101","TCP","60","44277  >  5987 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","5987"
"795","18.895277","192.168.100.103","192.168.100.101","TCP","60","44277  >  3269 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","3269"
"796","18.899039","192.168.100.103","192.168.100.101","TCP","60","44277  >  3000 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","3000"
"797","18.899047","192.168.100.103","192.168.100.101","TCP","60","44277  >  4899 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","4899"
"798","18.899054","192.168.100.103","192.168.100.101","TCP","60","44277  >  1322 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","1322"
"799","18.899060","192.168.100.103","192.168.100.101","TCP","60","44277  >  10001 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","10001"
"800","18.899068","192.168.100.103","192.168.100.101","TCP","60","44277  >  7443 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","7443"
"801","18.899074","192.168.100.103","192.168.100.101","TCP","60","44277  >  6779 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","6779"
"802","18.899081","192.168.100.103","192.168.100.101","TCP","60","44277  >  2144 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","2144"
"803","18.902965","192.168.100.103","192.168.100.101","TCP","60","44277  >  1021 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","1021"
"804","18.902981","192.168.100.103","192.168.100.101","TCP","60","44277  >  2875 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","2875"
"805","18.906262","192.168.100.103","192.168.100.101","TCP","60","44277  >  7 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","7"
"806","18.906271","192.168.100.103","192.168.100.101","TCP","60","44277  >  9102 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","9102"
"807","18.906573","192.168.100.103","192.168.100.101","TCP","60","44277  >  5666 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","5666"
"808","18.906579","192.168.100.103","192.168.100.101","TCP","60","44277  >  33 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","33"
"809","18.906586","192.168.100.103","192.168.100.101","TCP","60","44277  >  6543 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","6543"
"810","18.906745","192.168.100.103","192.168.100.101","TCP","60","44277  >  1138 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","1138"
"811","18.906750","192.168.100.103","192.168.100.101","TCP","60","44277  >  106 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","106"
"812","18.907625","192.168.100.103","192.168.100.101","TCP","60","44277  >  32771 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","32771"
"813","18.907630","192.168.100.103","192.168.100.101","TCP","60","44277  >  5560 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","5560"
"814","18.919990","99.158.44.122","1.45.33.80","IPv4","44","IPv6 hop-by-hop options[Malformed Packet]","",""
"815","18.960098","99.57.187.121","1.36.91.19","IPv4","44","IPv6 hop-by-hop options[Malformed Packet]","",""
"816","18.977596","192.168.100.103","192.168.100.101","TCP","60","44276  >  7070 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","7070"
"817","18.977762","192.168.100.103","192.168.100.101","TCP","60","44276  >  8222 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","8222"
"818","18.982929","192.168.100.103","192.168.100.101","TCP","60","44276  >  2106 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","2106"
"819","18.982937","192.168.100.103","192.168.100.101","TCP","60","44276  >  1119 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","1119"
"820","18.986806","192.168.100.103","192.168.100.101","TCP","60","44276  >  2638 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","2638"
"821","18.986814","192.168.100.103","192.168.100.101","TCP","60","44276  >  9009 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","9009"
"822","18.989726","192.168.100.103","192.168.100.101","TCP","60","44276  >  1183 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","1183"
"823","18.989735","192.168.100.103","192.168.100.101","TCP","60","44276  >  13782 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","13782"
"824","18.992775","192.168.100.103","192.168.100.101","TCP","60","44276  >  6565 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","6565"
"825","18.992783","192.168.100.103","192.168.100.101","TCP","60","44276  >  1097 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","1097"
"826","18.993003","192.168.100.103","192.168.100.101","TCP","60","44276  >  1089 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","1089"
"827","18.997032","192.168.100.103","192.168.100.101","TCP","60","44276  >  2001 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","2001"
"828","18.997042","192.168.100.103","192.168.100.101","TCP","60","44276  >  4900 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","4900"
"829","18.999984","192.168.100.103","192.168.100.101","TCP","60","44276  >  8042 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","8042"
"830","18.999988","99.57.187.126","1.2.175.8","IPv4","44","IPv6 hop-by-hop options[Malformed Packet]","",""
"831","18.999989","192.168.100.103","192.168.100.101","TCP","60","44276  >  1054 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","1054"
"832","19.000160","192.168.100.103","192.168.100.101","TCP","60","44276  >  666 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","666"
"833","19.000261","192.168.100.103","192.168.100.101","TCP","60","44276  >  6646 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","6646"
"834","19.000412","192.168.100.103","192.168.100.101","TCP","60","44276  >  801 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","801"
"835","19.000586","192.168.100.103","192.168.100.101","TCP","60","44276  >  1862 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","1862"
"836","19.000593","192.168.100.103","192.168.100.101","TCP","60","44276  >  55055 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","55055"
"837","19.004055","192.168.100.103","192.168.100.101","TCP","60","44276  >  1783 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","1783"
"838","19.004063","192.168.100.103","192.168.100.101","TCP","60","44276  >  2160 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","2160"
"839","19.006828","192.168.100.103","192.168.100.101","TCP","60","44276  >  5500 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","5500"
"840","19.006847","192.168.100.103","192.168.100.101","TCP","60","44276  >  5357 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","5357"
"841","19.010001","192.168.100.103","192.168.100.101","TCP","60","44276  >  42510 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","42510"
"842","19.010008","192.168.100.103","192.168.100.101","TCP","60","44276  >  1078 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","1078"
"843","19.010187","192.168.100.103","192.168.100.101","TCP","60","44276  >  2135 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","2135"
"844","19.010194","192.168.100.103","192.168.100.101","TCP","60","44276  >  2399 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","2399"
"845","19.010390","192.168.100.103","192.168.100.101","TCP","60","44276  >  211 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","211"
"846","19.010397","192.168.100.103","192.168.100.101","TCP","60","44276  >  8654 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","8654"
"847","19.010597","192.168.100.103","192.168.100.101","TCP","60","44276  >  9666 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","9666"
"848","19.040004","99.57.187.68","1.152.164.182","IPv4","44","IPv6 hop-by-hop options[Malformed Packet]","",""
